location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Albania,ALB,2021-04-03,185496,,,13010,17346,6.45,,,6028
Albania,ALB,2021-04-04,192882,,,7386,16412,6.7,,,5703
Albania,ALB,2021-04-05,206708,,,13826,15435,7.18,,,5363
Albania,ALB,2021-04-06,221588,,,14880,14610,7.7,,,5077
Albania,ALB,2021-04-07,232379,,,10791,13362,8.07,,,4643
Albania,ALB,2021-04-08,242542,,,10163,12440,8.43,,,4323
Albania,ALB,2021-04-09,250676,,,8134,11170,8.71,,,3881
Albania,ALB,2021-04-10,256810,,,6134,10188,8.92,,,3540
Albania,ALB,2021-04-11,,,,,9898,,,,3439
Albania,ALB,2021-04-12,267531,,,,8689,9.3,,,3019
Albania,ALB,2021-04-13,281216,,,13685,8518,9.77,,,2960
Albania,ALB,2021-04-14,,,,,8639,,,,3002
Albania,ALB,2021-04-15,304488,,,,8849,10.58,,,3075
Albania,ALB,2021-04-16,314622,,,10134,9135,10.93,,,3174
Albania,ALB,2021-04-17,324840,,,10218,9719,11.29,,,3377
Albania,ALB,2021-04-18,332905,,,8065,10105,11.57,,,3511
Albania,ALB,2021-04-19,345934,,,13029,11200,12.02,,,3892
Albania,ALB,2021-04-20,350000,,,4066,9826,12.16,,,3414
Albania,ALB,2021-04-21,372075,,,22075,11318,12.93,,,3933
Albania,ALB,2021-04-22,382998,,,10923,11216,13.31,,,3897
Albania,ALB,2021-04-23,391351,,,8353,10961,13.6,,,3809
Albania,ALB,2021-04-24,400064,,,8713,10746,13.9,,,3734
Albania,ALB,2021-04-25,,,,,10205,,,,3546
Albania,ALB,2021-04-26,408619,,,,8955,14.2,,,3112
Albania,ALB,2021-04-27,416855,,,8236,9551,14.49,,,3319
Albania,ALB,2021-04-28,433628,,,16773,8793,15.07,,,3055
Albania,ALB,2021-04-29,453248,,,19620,10036,15.75,,,3487
Albania,ALB,2021-04-30,476903,,,23655,12222,16.57,,,4247
Albania,ALB,2021-05-01,494028,,,17125,13423,17.17,,,4664
Albania,ALB,2021-05-02,,,,,14489,,,,5035
Albania,ALB,2021-05-03,517501,,,,15555,17.98,,,5405
Albania,ALB,2021-05-04,537387,,,19886,17219,18.67,,,5983
Albania,ALB,2021-05-05,556584,,,19197,17565,19.34,,,6104
Albania,ALB,2021-05-06,572226,,,15642,16997,19.88,,,5906
Albania,ALB,2021-05-07,585693,,,13467,15541,20.35,,,5400
Albania,ALB,2021-05-08,596766,,,11073,14677,20.74,,,5100
Albania,ALB,2021-05-09,600000,,,3234,13462,20.85,,,4678
Albania,ALB,2021-05-10,612959,,,12959,13637,21.3,,,4739
Albania,ALB,2021-05-11,622507,440921,181586,9548,12160,21.63,15.32,6.31,4225
Albania,ALB,2021-05-12,632676,444755,187921,10169,10870,21.98,15.45,6.53,3777
Albania,ALB,2021-05-13,638338,445402,192936,5662,9445,22.18,15.48,6.7,3282
Albania,ALB,2021-05-14,653330,448571,204759,14992,9662,22.7,15.59,7.12,3357
Albania,ALB,2021-05-15,,,,,9355,,,,3251
Albania,ALB,2021-05-16,,,,,10166,,,,3533
Albania,ALB,2021-05-17,680083,456980,223103,,9589,23.63,15.88,7.75,3332
Albania,ALB,2021-05-18,688947,460191,228756,8864,9491,23.94,15.99,7.95,3298
Albania,ALB,2021-05-19,697811,463402,234409,8864,9305,24.25,16.1,8.15,3233
Albania,ALB,2021-05-20,703743,466083,237660,5932,9344,24.45,16.2,8.26,3247
Albania,ALB,2021-05-21,708846,469169,239677,5103,7931,24.63,16.3,8.33,2756
Albania,ALB,2021-05-22,,,,,7212,,,,2506
Albania,ALB,2021-05-23,716616,472840,243776,,6493,24.9,16.43,8.47,2256
Albania,ALB,2021-05-24,725135,475237,249898,8519,6436,25.2,16.51,8.68,2236
Albania,ALB,2021-05-25,,,,,6873,,,,2388
Albania,ALB,2021-05-26,748986,479789,269197,,7311,26.03,16.67,9.35,2540
Albania,ALB,2021-05-27,759043,481788,277255,10057,7900,26.38,16.74,9.63,2745
Albania,ALB,2021-05-28,,,,,7798,,,,2710
Albania,ALB,2021-05-29,,,,,7869,,,,2734
Albania,ALB,2021-05-30,772204,485162,287042,,7941,26.83,16.86,9.97,2759
Albania,ALB,2021-05-31,776461,486128,290333,4257,7332,26.98,16.89,10.09,2548
Albania,ALB,2021-06-01,780342,487078,293264,3881,6183,27.12,16.93,10.19,2149
Albania,ALB,2021-06-02,,,,,4978,,,,1730
Albania,ALB,2021-06-03,787321,490050,297271,,4040,27.36,17.03,10.33,1404
Albania,ALB,2021-06-04,,,,,3951,,,,1373
Albania,ALB,2021-06-05,,,,,3863,,,,1342
Albania,ALB,2021-06-06,798624,492522,306102,,3774,27.75,17.11,10.64,1311
Albania,ALB,2021-06-07,803682,493346,310336,5058,3889,27.93,17.14,10.78,1351
Albania,ALB,2021-06-08,809992,494437,315555,6310,4236,28.15,17.18,10.97,1472
Albania,ALB,2021-06-09,816556,496024,320532,6564,4675,28.37,17.24,11.14,1625
Albania,ALB,2021-06-10,823053,498437,324616,6497,5105,28.6,17.32,11.28,1774
Albania,ALB,2021-06-11,830281,501735,328546,7228,5599,28.85,17.43,11.42,1946
Albania,ALB,2021-06-12,834868,503721,331147,4587,5716,29.01,17.5,11.51,1986
Albania,ALB,2021-06-13,836430,504257,332173,1562,5401,29.06,17.52,11.54,1877
Albania,ALB,2021-06-14,842535,507764,334771,6105,5550,29.28,17.64,11.63,1929
Albania,ALB,2021-06-15,848430,507854,340576,5895,5491,29.48,17.65,11.83,1908
Albania,ALB,2021-06-16,854227,509282,344945,5797,5382,29.68,17.7,11.99,1870
Algeria,DZA,2021-01-29,0,0,,,,0.0,0.0,,
Algeria,DZA,2021-01-30,30,30,,30,30,0.0,0.0,,1
Algeria,DZA,2021-01-31,,,,,1889,,,,43
Algeria,DZA,2021-02-01,,,,,2509,,,,57
Algeria,DZA,2021-02-02,,,,,2819,,,,64
Algeria,DZA,2021-02-03,,,,,3005,,,,69
Algeria,DZA,2021-02-04,,,,,3129,,,,71
Algeria,DZA,2021-02-05,,,,,3217,,,,73
Algeria,DZA,2021-02-06,,,,,3748,,,,85
Algeria,DZA,2021-02-07,,,,,3748,,,,85
Algeria,DZA,2021-02-08,,,,,3748,,,,85
Algeria,DZA,2021-02-09,,,,,3748,,,,85
Algeria,DZA,2021-02-10,,,,,3748,,,,85
Algeria,DZA,2021-02-11,,,,,3748,,,,85
Algeria,DZA,2021-02-12,,,,,3748,,,,85
Algeria,DZA,2021-02-13,,,,,3748,,,,85
Algeria,DZA,2021-02-14,,,,,3748,,,,85
Algeria,DZA,2021-02-15,,,,,3748,,,,85
Algeria,DZA,2021-02-16,,,,,3748,,,,85
Algeria,DZA,2021-02-17,,,,,3748,,,,85
Algeria,DZA,2021-02-18,,,,,3748,,,,85
Algeria,DZA,2021-02-19,75000,75000,,,3748,0.17,0.17,,85
Algeria,DZA,2021-02-20,,,,,6451,,,,147
Algeria,DZA,2021-02-21,,,,,9153,,,,209
Algeria,DZA,2021-02-22,,,,,11855,,,,270
Algeria,DZA,2021-02-23,,,,,14557,,,,332
Algeria,DZA,2021-02-24,,,,,17259,,,,394
Algeria,DZA,2021-02-25,,,,,19961,,,,455
Algeria,DZA,2021-02-26,,,,,22664,,,,517
Algeria,DZA,2021-02-27,,,,,22664,,,,517
Algeria,DZA,2021-02-28,,,,,22664,,,,517
Algeria,DZA,2021-03-01,,,,,22664,,,,517
Algeria,DZA,2021-03-02,,,,,22664,,,,517
Algeria,DZA,2021-03-03,,,,,22664,,,,517
Algeria,DZA,2021-03-04,,,,,22664,,,,517
Algeria,DZA,2021-03-05,,,,,22664,,,,517
Algeria,DZA,2021-03-06,,,,,22664,,,,517
Algeria,DZA,2021-03-07,,,,,22664,,,,517
Algeria,DZA,2021-03-08,,,,,22664,,,,517
Algeria,DZA,2021-03-09,,,,,22664,,,,517
Algeria,DZA,2021-03-10,,,,,22664,,,,517
Algeria,DZA,2021-03-11,,,,,22664,,,,517
Algeria,DZA,2021-03-12,,,,,22664,,,,517
Algeria,DZA,2021-03-13,,,,,22664,,,,517
Algeria,DZA,2021-03-14,,,,,22664,,,,517
Algeria,DZA,2021-03-15,,,,,22664,,,,517
Algeria,DZA,2021-03-16,,,,,22664,,,,517
Algeria,DZA,2021-03-17,,,,,22664,,,,517
Algeria,DZA,2021-03-18,,,,,22664,,,,517
Algeria,DZA,2021-03-19,,,,,22664,,,,517
Algeria,DZA,2021-03-20,,,,,22664,,,,517
Algeria,DZA,2021-03-21,,,,,22664,,,,517
Algeria,DZA,2021-03-22,,,,,22664,,,,517
Algeria,DZA,2021-03-23,,,,,22664,,,,517
Algeria,DZA,2021-03-24,,,,,22664,,,,517
Algeria,DZA,2021-03-25,,,,,22664,,,,517
Algeria,DZA,2021-03-26,,,,,22664,,,,517
Algeria,DZA,2021-03-27,,,,,22664,,,,517
Algeria,DZA,2021-03-28,,,,,22664,,,,517
Algeria,DZA,2021-03-29,,,,,22664,,,,517
Algeria,DZA,2021-03-30,,,,,22664,,,,517
Algeria,DZA,2021-03-31,,,,,22664,,,,517
Algeria,DZA,2021-04-01,,,,,22664,,,,517
Algeria,DZA,2021-04-02,,,,,22664,,,,517
Algeria,DZA,2021-04-03,,,,,22664,,,,517
Algeria,DZA,2021-04-04,,,,,22664,,,,517
Algeria,DZA,2021-04-05,,,,,22664,,,,517
Algeria,DZA,2021-04-06,,,,,22664,,,,517
Algeria,DZA,2021-04-07,,,,,22664,,,,517
Algeria,DZA,2021-04-08,,,,,22664,,,,517
Algeria,DZA,2021-04-09,,,,,22664,,,,517
Algeria,DZA,2021-04-10,,,,,22664,,,,517
Algeria,DZA,2021-04-11,,,,,22664,,,,517
Algeria,DZA,2021-04-12,,,,,22664,,,,517
Algeria,DZA,2021-04-13,,,,,22664,,,,517
Algeria,DZA,2021-04-14,,,,,22664,,,,517
Algeria,DZA,2021-04-15,,,,,22664,,,,517
Algeria,DZA,2021-04-16,,,,,22664,,,,517
Algeria,DZA,2021-04-17,,,,,22664,,,,517
Algeria,DZA,2021-04-18,,,,,22664,,,,517
Algeria,DZA,2021-04-19,,,,,22664,,,,517
Algeria,DZA,2021-04-20,,,,,22664,,,,517
Algeria,DZA,2021-04-21,,,,,22664,,,,517
Algeria,DZA,2021-04-22,,,,,22664,,,,517
Algeria,DZA,2021-04-23,,,,,22664,,,,517
Algeria,DZA,2021-04-24,,,,,22664,,,,517
Algeria,DZA,2021-04-25,,,,,22664,,,,517
Algeria,DZA,2021-04-26,,,,,22664,,,,517
Algeria,DZA,2021-04-27,,,,,22664,,,,517
Algeria,DZA,2021-04-28,,,,,22664,,,,517
Algeria,DZA,2021-04-29,,,,,22664,,,,517
Algeria,DZA,2021-04-30,,,,,22664,,,,517
Algeria,DZA,2021-05-01,,,,,22664,,,,517
Algeria,DZA,2021-05-02,,,,,22664,,,,517
Algeria,DZA,2021-05-03,,,,,22664,,,,517
Algeria,DZA,2021-05-04,,,,,22664,,,,517
Algeria,DZA,2021-05-05,,,,,22664,,,,517
Algeria,DZA,2021-05-06,,,,,22664,,,,517
Algeria,DZA,2021-05-07,,,,,22664,,,,517
Algeria,DZA,2021-05-08,,,,,22664,,,,517
Algeria,DZA,2021-05-09,,,,,22664,,,,517
Algeria,DZA,2021-05-10,,,,,22664,,,,517
Algeria,DZA,2021-05-11,,,,,22664,,,,517
Algeria,DZA,2021-05-12,,,,,22664,,,,517
Algeria,DZA,2021-05-13,,,,,22664,,,,517
Algeria,DZA,2021-05-14,,,,,22664,,,,517
Algeria,DZA,2021-05-15,,,,,22664,,,,517
Algeria,DZA,2021-05-16,,,,,22664,,,,517
Algeria,DZA,2021-05-17,,,,,22664,,,,517
Algeria,DZA,2021-05-18,,,,,22664,,,,517
Algeria,DZA,2021-05-19,,,,,22664,,,,517
Algeria,DZA,2021-05-20,,,,,22664,,,,517
Algeria,DZA,2021-05-21,,,,,22664,,,,517
Algeria,DZA,2021-05-22,,,,,22664,,,,517
Algeria,DZA,2021-05-23,,,,,22664,,,,517
Algeria,DZA,2021-05-24,,,,,22664,,,,517
Algeria,DZA,2021-05-25,,,,,22664,,,,517
Algeria,DZA,2021-05-26,,,,,22664,,,,517
Algeria,DZA,2021-05-27,,,,,22664,,,,517
Algeria,DZA,2021-05-28,,,,,22664,,,,517
Algeria,DZA,2021-05-29,,,,,22664,,,,517
Algeria,DZA,2021-05-30,,,,,22664,,,,517
Algeria,DZA,2021-05-31,,,,,22664,,,,517
Algeria,DZA,2021-06-01,,,,,22664,,,,517
Algeria,DZA,2021-06-02,,,,,22664,,,,517
Algeria,DZA,2021-06-03,,,,,22664,,,,517
Algeria,DZA,2021-06-04,,,,,22664,,,,517
Algeria,DZA,2021-06-05,,,,,22664,,,,517
Algeria,DZA,2021-06-06,2500000,2500000,,,22664,5.7,5.7,,517
Andorra,AND,2021-01-25,576,576,,,,0.75,0.75,,
Andorra,AND,2021-01-26,,,,,66,,,,854
Andorra,AND,2021-01-27,,,,,66,,,,854
Andorra,AND,2021-01-28,,,,,66,,,,854
Andorra,AND,2021-01-29,,,,,66,,,,854
Andorra,AND,2021-01-30,,,,,66,,,,854
Andorra,AND,2021-01-31,,,,,66,,,,854
Andorra,AND,2021-02-01,1036,1036,,,66,1.34,1.34,,854
Andorra,AND,2021-02-02,,,,,60,,,,777
Andorra,AND,2021-02-03,,,,,55,,,,712
Andorra,AND,2021-02-04,,,,,50,,,,647
Andorra,AND,2021-02-05,,,,,44,,,,569
Andorra,AND,2021-02-06,,,,,39,,,,505
Andorra,AND,2021-02-07,,,,,34,,,,440
Andorra,AND,2021-02-08,,,,,28,,,,362
Andorra,AND,2021-02-09,,,,,28,,,,362
Andorra,AND,2021-02-10,1291,1291,,,28,1.67,1.67,,362
Andorra,AND,2021-02-11,,,,,48,,,,621
Andorra,AND,2021-02-12,1622,1622,,,68,2.1,2.1,,880
Andorra,AND,2021-02-13,,,,,74,,,,958
Andorra,AND,2021-02-14,,,,,81,,,,1048
Andorra,AND,2021-02-15,,,,,87,,,,1126
Andorra,AND,2021-02-16,,,,,94,,,,1217
Andorra,AND,2021-02-17,,,,,100,,,,1294
Andorra,AND,2021-02-18,,,,,87,,,,1126
Andorra,AND,2021-02-19,2141,2141,,,74,2.77,2.77,,958
Andorra,AND,2021-02-20,,,,,71,,,,919
Andorra,AND,2021-02-21,,,,,67,,,,867
Andorra,AND,2021-02-22,,,,,64,,,,828
Andorra,AND,2021-02-23,,,,,60,,,,777
Andorra,AND,2021-02-24,2390,2390,,,57,3.09,3.09,,738
Andorra,AND,2021-02-25,,,,,56,,,,725
Andorra,AND,2021-02-26,2526,,,,55,3.27,,,712
Andorra,AND,2021-02-27,,,,,63,,,,815
Andorra,AND,2021-02-28,,,,,72,,,,932
Andorra,AND,2021-03-01,,,,,80,,,,1035
Andorra,AND,2021-03-02,,,,,89,,,,1152
Andorra,AND,2021-03-03,,,,,97,,,,1255
Andorra,AND,2021-03-04,,,,,103,,,,1333
Andorra,AND,2021-03-05,,,,,108,,,,1398
Andorra,AND,2021-03-06,,,,,108,,,,1398
Andorra,AND,2021-03-07,,,,,108,,,,1398
Andorra,AND,2021-03-08,3611,2439,1172,,108,4.67,3.16,1.52,1398
Andorra,AND,2021-03-09,,,,,186,,,,2407
Andorra,AND,2021-03-10,4914,3650,1264,,264,6.36,4.72,1.64,3417
Andorra,AND,2021-03-11,,,,,347,,,,4491
Andorra,AND,2021-03-12,,,,,430,,,,5565
Andorra,AND,2021-03-13,,,,,513,,,,6639
Andorra,AND,2021-03-14,,,,,596,,,,7714
Andorra,AND,2021-03-15,8363,7098,1265,,679,10.82,9.19,1.64,8788
Andorra,AND,2021-03-16,,,,,619,,,,8011
Andorra,AND,2021-03-17,,,,,559,,,,7235
Andorra,AND,2021-03-18,,,,,493,,,,6381
Andorra,AND,2021-03-19,9288,,,,428,12.02,,,5539
Andorra,AND,2021-03-20,,,,,357,,,,4620
Andorra,AND,2021-03-21,,,,,287,,,,3714
Andorra,AND,2021-03-22,,,,,217,,,,2809
Andorra,AND,2021-03-23,,,,,212,,,,2744
Andorra,AND,2021-03-24,,,,,207,,,,2679
Andorra,AND,2021-03-25,,,,,202,,,,2614
Andorra,AND,2021-03-26,,,,,197,,,,2550
Andorra,AND,2021-03-27,,,,,197,,,,2550
Andorra,AND,2021-03-28,,,,,197,,,,2550
Andorra,AND,2021-03-29,,,,,197,,,,2550
Andorra,AND,2021-03-30,,,,,197,,,,2550
Andorra,AND,2021-03-31,,,,,197,,,,2550
Andorra,AND,2021-04-01,,,,,197,,,,2550
Andorra,AND,2021-04-02,,,,,197,,,,2550
Andorra,AND,2021-04-03,,,,,197,,,,2550
Andorra,AND,2021-04-04,12440,,,,197,16.1,,,2550
Andorra,AND,2021-04-05,15269,9781,4484,2829,573,19.76,12.66,5.8,7416
Andorra,AND,2021-04-06,,,,,588,,,,7610
Andorra,AND,2021-04-07,,,,,603,,,,7804
Andorra,AND,2021-04-08,,,,,619,,,,8011
Andorra,AND,2021-04-09,,,,,634,,,,8206
Andorra,AND,2021-04-10,,,,,649,,,,8400
Andorra,AND,2021-04-11,17091,,,,664,22.12,,,8594
Andorra,AND,2021-04-12,19064,,,1973,542,24.67,,,7015
Andorra,AND,2021-04-13,,,,,649,,,,8400
Andorra,AND,2021-04-14,,,,,755,,,,9772
Andorra,AND,2021-04-15,,,,,862,,,,11156
Andorra,AND,2021-04-16,,,,,969,,,,12541
Andorra,AND,2021-04-17,,,,,1075,,,,13913
Andorra,AND,2021-04-18,,,,,1182,,,,15298
Andorra,AND,2021-04-19,26414,21733,4681,,1050,34.19,28.13,6.06,13590
Andorra,AND,2021-04-20,,,,,943,,,,12205
Andorra,AND,2021-04-21,,,,,835,,,,10807
Andorra,AND,2021-04-22,,,,,728,,,,9422
Andorra,AND,2021-04-23,,,,,621,,,,8037
Andorra,AND,2021-04-24,,,,,513,,,,6639
Andorra,AND,2021-04-25,,,,,406,,,,5255
Andorra,AND,2021-04-26,28503,23822,4681,,298,36.89,30.83,6.06,3857
Andorra,AND,2021-04-27,,,,,264,,,,3417
Andorra,AND,2021-04-28,,,,,229,,,,2964
Andorra,AND,2021-04-29,,,,,194,,,,2511
Andorra,AND,2021-04-30,,,,,159,,,,2058
Andorra,AND,2021-05-01,,,,,124,,,,1605
Andorra,AND,2021-05-02,,,,,89,,,,1152
Andorra,AND,2021-05-03,28881,24182,4699,,54,37.38,31.3,6.08,699
Andorra,AND,2021-05-04,,,,,102,,,,1320
Andorra,AND,2021-05-05,,,,,151,,,,1954
Andorra,AND,2021-05-06,,,,,199,,,,2576
Andorra,AND,2021-05-07,,,,,248,,,,3210
Andorra,AND,2021-05-08,,,,,296,,,,3831
Andorra,AND,2021-05-09,,,,,345,,,,4465
Andorra,AND,2021-05-10,31633,26931,4702,,393,40.94,34.86,6.09,5086
Andorra,AND,2021-05-11,,,,,351,,,,4543
Andorra,AND,2021-05-12,,,,,309,,,,3999
Andorra,AND,2021-05-13,,,,,267,,,,3456
Andorra,AND,2021-05-14,,,,,224,,,,2899
Andorra,AND,2021-05-15,,,,,182,,,,2356
Andorra,AND,2021-05-16,,,,,140,,,,1812
Andorra,AND,2021-05-17,32317,27613,4704,,98,41.83,35.74,6.09,1268
Andorra,AND,2021-05-18,,,,,120,,,,1553
Andorra,AND,2021-05-19,,,,,143,,,,1851
Andorra,AND,2021-05-20,,,,,166,,,,2148
Andorra,AND,2021-05-21,,,,,189,,,,2446
Andorra,AND,2021-05-22,,,,,212,,,,2744
Andorra,AND,2021-05-23,,,,,234,,,,3029
Andorra,AND,2021-05-24,,,,,257,,,,3326
Andorra,AND,2021-05-25,,,,,257,,,,3326
Andorra,AND,2021-05-26,,,,,257,,,,3326
Andorra,AND,2021-05-27,,,,,257,,,,3326
Andorra,AND,2021-05-28,,,,,257,,,,3326
Andorra,AND,2021-05-29,,,,,257,,,,3326
Andorra,AND,2021-05-30,,,,,257,,,,3326
Andorra,AND,2021-05-31,35916,27613,8303,,257,46.48,35.74,10.75,3326
Andorra,AND,2021-06-01,,,,,334,,,,4323
Andorra,AND,2021-06-02,,,,,410,,,,5306
Andorra,AND,2021-06-03,,,,,487,,,,6303
Andorra,AND,2021-06-04,,,,,564,,,,7300
Andorra,AND,2021-06-05,,,,,640,,,,8283
Andorra,AND,2021-06-06,,,,,717,,,,9280
Andorra,AND,2021-06-07,41473,30535,10938,,794,53.68,39.52,14.16,10276
Andorra,AND,2021-06-08,,,,,877,,,,11351
Andorra,AND,2021-06-09,,,,,960,,,,12425
Andorra,AND,2021-06-10,,,,,1043,,,,13499
Andorra,AND,2021-06-11,,,,,1127,,,,14586
Andorra,AND,2021-06-12,,,,,1210,,,,15660
Andorra,AND,2021-06-13,,,,,1293,,,,16735
Andorra,AND,2021-06-14,51107,34646,16416,,1376,66.15,44.84,21.25,17809
Angola,AGO,2021-03-01,0,0,,,,0.0,0.0,,
Angola,AGO,2021-03-02,,,,,881,,,,27
Angola,AGO,2021-03-03,,,,,881,,,,27
Angola,AGO,2021-03-04,,,,,881,,,,27
Angola,AGO,2021-03-05,,,,,881,,,,27
Angola,AGO,2021-03-06,,,,,881,,,,27
Angola,AGO,2021-03-07,,,,,881,,,,27
Angola,AGO,2021-03-08,6169,6169,,,881,0.02,0.02,,27
Angola,AGO,2021-03-09,,,,,1367,,,,42
Angola,AGO,2021-03-10,,,,,1853,,,,56
Angola,AGO,2021-03-11,,,,,2339,,,,71
Angola,AGO,2021-03-12,,,,,2825,,,,86
Angola,AGO,2021-03-13,,,,,3311,,,,101
Angola,AGO,2021-03-14,,,,,3797,,,,116
Angola,AGO,2021-03-15,,,,,4283,,,,130
Angola,AGO,2021-03-16,,,,,4283,,,,130
Angola,AGO,2021-03-17,,,,,4283,,,,130
Angola,AGO,2021-03-18,49000,49000,,,4283,0.15,0.15,,130
Angola,AGO,2021-03-19,,,,,4577,,,,139
Angola,AGO,2021-03-20,,,,,4870,,,,148
Angola,AGO,2021-03-21,,,,,5163,,,,157
Angola,AGO,2021-03-22,,,,,5457,,,,166
Angola,AGO,2021-03-23,,,,,5750,,,,175
Angola,AGO,2021-03-24,87022,87022,,,6044,0.26,0.26,,184
Angola,AGO,2021-03-25,,,,,6681,,,,203
Angola,AGO,2021-03-26,,,,,7025,,,,214
Angola,AGO,2021-03-27,,,,,7369,,,,224
Angola,AGO,2021-03-28,,,,,7713,,,,235
Angola,AGO,2021-03-29,130750,130750,,,8057,0.4,0.4,,245
Angola,AGO,2021-03-30,,,,,8060,,,,245
Angola,AGO,2021-03-31,,,,,8062,,,,245
Angola,AGO,2021-04-01,,,,,7720,,,,235
Angola,AGO,2021-04-02,,,,,7379,,,,225
Angola,AGO,2021-04-03,,,,,7037,,,,214
Angola,AGO,2021-04-04,,,,,6695,,,,204
Angola,AGO,2021-04-05,,,,,6354,,,,193
Angola,AGO,2021-04-06,181578,181578,,,6354,0.55,0.55,,193
Angola,AGO,2021-04-07,,,,,7271,,,,221
Angola,AGO,2021-04-08,,,,,8188,,,,249
Angola,AGO,2021-04-09,,,,,9105,,,,277
Angola,AGO,2021-04-10,,,,,10022,,,,305
Angola,AGO,2021-04-11,245442,245442,,,10939,0.75,0.75,,333
Angola,AGO,2021-04-12,,,,,12710,,,,387
Angola,AGO,2021-04-13,,,,,14481,,,,441
Angola,AGO,2021-04-14,,,,,15335,,,,467
Angola,AGO,2021-04-15,,,,,16189,,,,493
Angola,AGO,2021-04-16,,,,,17043,,,,519
Angola,AGO,2021-04-17,,,,,17897,,,,545
Angola,AGO,2021-04-18,,,,,18751,,,,571
Angola,AGO,2021-04-19,395447,395447,,,18751,1.2,1.2,,571
Angola,AGO,2021-04-20,,,,,18247,,,,555
Angola,AGO,2021-04-21,,,,,17743,,,,540
Angola,AGO,2021-04-22,,,,,17240,,,,525
Angola,AGO,2021-04-23,456349,456349,,,16736,1.39,1.39,,509
Angola,AGO,2021-04-24,,,,,15337,,,,467
Angola,AGO,2021-04-25,,,,,13939,,,,424
Angola,AGO,2021-04-26,,,,,12540,,,,382
Angola,AGO,2021-04-27,,,,,11645,,,,354
Angola,AGO,2021-04-28,,,,,10750,,,,327
Angola,AGO,2021-04-29,,,,,9854,,,,300
Angola,AGO,2021-04-30,,,,,8959,,,,273
Angola,AGO,2021-05-01,,,,,8959,,,,273
Angola,AGO,2021-05-02,,,,,8959,,,,273
Angola,AGO,2021-05-03,,,,,8959,,,,273
Angola,AGO,2021-05-04,,,,,8959,,,,273
Angola,AGO,2021-05-05,,,,,8959,,,,273
Angola,AGO,2021-05-06,,,,,8959,,,,273
Angola,AGO,2021-05-07,,,,,8959,,,,273
Angola,AGO,2021-05-08,,,,,8959,,,,273
Angola,AGO,2021-05-09,,,,,8959,,,,273
Angola,AGO,2021-05-10,,,,,8959,,,,273
Angola,AGO,2021-05-11,,,,,8959,,,,273
Angola,AGO,2021-05-12,626572,586377,40195,,8959,1.91,1.78,0.12,273
Angola,AGO,2021-05-13,,,,,8987,,,,273
Angola,AGO,2021-05-14,,,,,9015,,,,274
Angola,AGO,2021-05-15,,,,,9043,,,,275
Angola,AGO,2021-05-16,,,,,9071,,,,276
Angola,AGO,2021-05-17,,,,,9099,,,,277
Angola,AGO,2021-05-18,681502,606287,75215,,9127,2.07,1.84,0.23,278
Angola,AGO,2021-05-19,,,,,11468,,,,349
Angola,AGO,2021-05-20,,,,,13781,,,,419
Angola,AGO,2021-05-21,757535,630984,126551,,16093,2.3,1.92,0.39,490
Angola,AGO,2021-05-22,,,,,17712,,,,539
Angola,AGO,2021-05-23,,,,,19332,,,,588
Angola,AGO,2021-05-24,,,,,20951,,,,637
Angola,AGO,2021-05-25,,,,,22570,,,,687
Angola,AGO,2021-05-26,859979,663049,196930,,21876,2.62,2.02,0.6,666
Angola,AGO,2021-05-27,,,,,19662,,,,598
Angola,AGO,2021-05-28,,,,,17448,,,,531
Angola,AGO,2021-05-29,,,,,15928,,,,485
Angola,AGO,2021-05-30,,,,,14408,,,,438
Angola,AGO,2021-05-31,909215,679034,230181,,12888,2.77,2.07,0.7,392
Angola,AGO,2021-06-01,,,,,13652,,,,415
Angola,AGO,2021-06-02,,,,,14416,,,,439
Angola,AGO,2021-06-03,,,,,16700,,,,508
Angola,AGO,2021-06-04,,,,,18985,,,,578
Angola,AGO,2021-06-05,,,,,21269,,,,647
Angola,AGO,2021-06-06,,,,,23554,,,,717
Angola,AGO,2021-06-07,,,,,25838,,,,786
Angola,AGO,2021-06-08,1115919,740289,375630,,25838,3.4,2.25,1.14,786
Angola,AGO,2021-06-09,,,,,29769,,,,906
Angola,AGO,2021-06-10,1222630,774926,447704,,33700,3.72,2.36,1.36,1025
Angola,AGO,2021-06-11,,,,,32630,,,,993
Angola,AGO,2021-06-12,,,,,31560,,,,960
Angola,AGO,2021-06-13,,,,,30491,,,,928
Angola,AGO,2021-06-14,,,,,29421,,,,895
Angola,AGO,2021-06-15,1314375,822109,492266,,28351,4.0,2.5,1.5,863
Anguilla,AIA,2021-02-04,0,0,,,,0.0,0.0,,
Anguilla,AIA,2021-02-05,,,,,149,,,,9932
Anguilla,AIA,2021-02-06,,,,,149,,,,9932
Anguilla,AIA,2021-02-07,,,,,149,,,,9932
Anguilla,AIA,2021-02-08,,,,,149,,,,9932
Anguilla,AIA,2021-02-09,,,,,149,,,,9932
Anguilla,AIA,2021-02-10,,,,,149,,,,9932
Anguilla,AIA,2021-02-11,,,,,149,,,,9932
Anguilla,AIA,2021-02-12,,,,,149,,,,9932
